Gene_A,Gene_B
HSPB1,RBPJ
HSPB1,RIF1
HSPB1,RIPK1
HSPB1,RNASEH2C
HSPB1,RNF10
HSPB1,RNF183
HSPB1,RPS15A
HSPB1,RPS27A
HSPB1,RPS6KA3
HSPB1,RPSA
HSPB1,RSPH3
HSPB1,RUSC1-AS1
HSPB1,RYBP
HSPB1,S100A4
HSPB1,SAMD3
HSPB1,SAP18
HSPB1,SAT1
HSPB1,SEC13
HSPB1,SEMA4G
HSPB1,SERTAD1
HSPB1,SF3A3
HSPB1,SF3B3
HSPB1,SH3BGRL
HSPB1,SH3GL3
HSPB1,SH3KBP1
HSPB1,SHC1
HSPB1,SHFL
HSPB1,SHLD1
HSPB1,SHOC2
HSPB1,SIK2
HSPB1,SIM2
HSPB1,SLC3A2
HSPB1,SLC6A13
HSPB1,SMARCA4
HSPB1,SNAPC3
HSPB1,SNCA
HSPB1,SNRNP200
HSPB1,SNRPF
HSPB1,SOCS1
HSPB1,SPACA7
HSPB1,SPAG8
HSPB1,SPATA7
HSPB1,SPATA8
HSPB1,SPIN1
HSPB1,SPPL2B
HSPB1,SPRY4
HSPB1,SPTBN1
HSPB1,SQSTM1
HSPB1,SRGAP3
HSPB1,SRMS
HSPB1,SRP72
HSPB1,STRN
HSPB1,STUB1
HSPB1,SUMF2
HSPB1,SUPT5H
HSPB1,SYCE1
HSPB1,SYT16
HSPB1,TARBP2
HSPB1,TARS1
HSPB1,TASOR2
HSPB1,TBC1D3B
HSPB1,TCEAL8
HSPB1,TDG
HSPB1,TEN1
HSPB1,TENT5B
HSPB1,TGFB1I1
HSPB1,TGM2
HSPB1,TIMM17B
HSPB1,TJP2
HSPB1,TMCO3
HSPB1,TMEM129
HSPB1,TMTC1
HSPB1,TMUB2
HSPB1,TOMM70
HSPB1,TP53
HSPB1,TPT1
HSPB1,TRIM23
HSPB1,TRIM24
HSPB1,TRIM54
HSPB1,TSC1
HSPB1,TSC22D4
HSPB1,TTC1
HSPB1,TTC3
HSPB1,TTC39C
HSPB1,TUBA1C
HSPB1,TUBB6
HSPB1,TUT7
HSPB1,TYK2
HSPB1,UBAC2
HSPB1,UBC
HSPB1,UBE2E3
HSPB1,UBE2Q2
HSPB1,UBXN1
HSPB1,UQCC2
HSPB1,UQCRB
HSPB1,USP1
HSPB1,USP38
HSPB1,VAV1
HSPB1,VCAM1
HSPB1,VDAC2
HSPB1,VIRMA
HSPB1,VSX2
HSPB1,WASHC3
HSPB1,WDR77
HSPB1,WDR83
HSPB1,WWOX
HSPB1,WWP1
HSPB1,YAP1
HSPB1,YWHAB
HSPB1,YWHAE
HSPB1,YWHAH
HSPB1,YWHAQ
HSPB1,YWHAZ
HSPB1,ZBTB17
HSPB1,ZBTB37
HSPB1,ZCRB1
HSPB1,ZFYVE19
HSPB1,ZNF131
HSPB1,ZNF197
HSPB1,ZNF488
HSPB1,ZNF641
HSPB1,ZNF670
HSPB1,ZNRF3
HSPB1,ZSCAN26
HSPB1,ZXDC
HSPB11,GORASP2
HSPB11,IFT172
HSPB11,IFT20
HSPB11,IFT22
HSPB11,IFT27
HSPB11,IFT46
HSPB11,IFT52
HSPB11,IFT57
HSPB11,IFT74
HSPB11,IFT80
HSPB11,IFT81
HSPB11,LCA5
HSPB11,NUP62
HSPB11,SEC23IP
HSPB11,SMC6
HSPB11,TRAF3
HSPB11,TTC26
HSPB11,TTC30A
HSPB11,TTC30B
HSPB11,UBC
HSPB11,VHL
HSPB2,CEP19
HSPB2,HOXB9
HSPB2,HSPB3
HSPB2,KANK2
HSPB2,SNX18
HSPB2,WWOX
HSPB2-C11ORF52,F5H3R7
HSPB3,DKFZP564B147
HSPB3,DKFZP761G0818
HSPB3,FAM127B
HSPB3,MRPL38
HSPB3,OLFML3
HSPB3,Q9P078
HSPB6,FBXO11
HSPB6,HSPB8
HSPB6,PNMA2
HSPB6,SFN
HSPB6,UBR3
HSPB7,FLNA
HSPB7,PDLIM7
HSPB7,PIP4K2B
HSPB7,PLEKHF2
HSPB7,TCF4
HSPB8,ATXN7L2
HSPB8,AURKB
HSPB8,C2CD6
HSPB8,HSPB2
HSPB8,HSPB2-C11ORF52
HSPB8,HSPB7
HSPB8,KCTD13
HSPB8,KIF11
HSPB8,KIF20A
HSPB8,Q53FC7
HSPB8,Q53GY1
HSPB8,QRICH1
HSPB8,RPIA
HSPB8,SLC16A5
HSPB8,SOCS7
HSPB9,ISCA1
HSPB9,KPTN
HSPBAP1,FOXD4L6
HSPBAP1,LAMP2
HSPBAP1,MAGEA1
HSPBAP1,MRPS6
HSPBAP1,NUTM1
HSPBAP1,PRPF40A
HSPBAP1,RPS29
HSPBAP1,SDE2
HSPBAP1,SERPINC1
HSPBP1,ATG2A
HSPBP1,B3KTT5
HSPBP1,DUSP10
HSPBP1,EFEMP2
HSPBP1,ELF2
HSPBP1,EVC2
HSPBP1,HEL-S-103
HSPBP1,HSF1
HSPBP1,HSPA1A
HSPBP1,HSPA1B
HSPBP1,HSPA4
HSPBP1,HSPA6
HSPBP1,KRT27
HSPBP1,METTL3
HSPBP1,NBPF19
HSPBP1,NOTCH2NLA
HSPBP1,Q5SP16
HSPBP1,Q96BE0
HSPBP1,TNFRSF14
HSPD1,ACSF3
HSPD1,ACTC1
HSPD1,ANLN
HSPD1,ATAD3B
HSPD1,ATP5F1A
HSPD1,ATP5PB
HSPD1,AURKB
HSPD1,BCAT2
HSPD1,BCOR
HSPD1,BOK
HSPD1,CASP3
HSPD1,CDC25C
HSPD1,CDK9
HSPD1,CDKN2AIP
HSPD1,CEP170P1
HSPD1,CHAT
HSPD1,CHCHD10
HSPD1,CISD3
HSPD1,CLEC7A
HSPD1,COQ6
HSPD1,COQ7
HSPD1,COQ8A
HSPD1,COQ8B
HSPD1,CTNNB1
HSPD1,CUL4A
HSPD1,CYSRT1
HSPD1,DCAF5
HSPD1,DIABLO
HSPD1,DOM3Z
HSPD1,DUSP19
HSPD1,EGFL8
HSPD1,ETFBKMT
HSPD1,EYA3
HSPD1,FBXO17
HSPD1,FECH
HSPD1,FHIT
HSPD1,FMC1
HSPD1,FOXRED1
HSPD1,GBA
HSPD1,GFM1
HSPD1,GRB2
HSPD1,GRIN2C
HSPD1,HARS2
HSPD1,HDHD5
HSPD1,HNRNPH1
HSPD1,HRAS
HSPD1,IBA57
HSPD1,IKBKG
HSPD1,IMMP1L
HSPD1,IMMP2L
HSPD1,INCA1
HSPD1,JUN
HSPD1,KIF14
HSPD1,KIF20A
HSPD1,KIF23
HSPD1,KRT40
HSPD1,KRTAP10-3
HSPD1,KRTAP10-8
HSPD1,KRTAP5-9
HSPD1,LAMB3
HSPD1,LGALS3BP
HSPD1,LIAT1
HSPD1,LRRC28
HSPD1,MAIP1
HSPD1,METTL14
HSPD1,METTL3
HSPD1,MRPL37
HSPD1,MRPS30
HSPD1,MTM1
HSPD1,MTMR6
HSPD1,NARS2
HSPD1,NBPF19
HSPD1,NDUFA4
HSPD1,NDUFAF1
HSPD1,NDUFS3
HSPD1,NDUFS7
HSPD1,NIPSNAP1
HSPD1,NIPSNAP2
HSPD1,NIT1
HSPD1,NME1
HSPD1,NME1-NME2
HSPD1,NME2
HSPD1,NMES1
HSPD1,NOS1AP
HSPD1,NOTCH2NLA
HSPD1,NSUN4
HSPD1,NUDT19
HSPD1,OPA3
HSPD1,OXNAD1
HSPD1,PCK2
HSPD1,PDK3
HSPD1,PHYHIPL
HSPD1,PLCG2
HSPD1,PRC1
HSPD1,PRELID3B
HSPD1,PRKCG
HSPD1,PRKN
HSPD1,PRNP
HSPD1,PRSS35
HSPD1,PTPN14
HSPD1,PTPRR
HSPD1,QTRT1
HSPD1,RFWD3
HSPD1,RGS20
HSPD1,RPAP1
HSPD1,SAMD3
HSPD1,SIRT3
HSPD1,SIRT4
HSPD1,SLC25A41
HSPD1,SPATA20
HSPD1,STYXL1
HSPD1,SUGCT
HSPD1,SUMO2
HSPD1,TAZ
HSPD1,THBS3
HSPD1,TTC39B
HSPD1,TUBA1C
HSPD1,TUBGCP3
HSPD1,UBC
HSPD1,VCAM1
HSPD1,VCP
HSPD1,VIRMA
HSPD1,XPNPEP3
HSPD1,XRCC3
HSPD1,YARS2
HSPE1,ANXA5
HSPE1,ARHGAP11A
HSPE1,ARHGAP24
HSPE1,ARHGAP36
HSPE1,ARHGAP39
HSPE1,ARID3B
HSPE1,BASP1
HSPE1,C14ORF1
HSPE1,CALM1
HSPE1,CALR
HSPE1,CKB
HSPE1,COQ6
HSPE1,DDX39B
HSPE1,DSTYK
HSPE1,EEF1A1
HSPE1,EPB41
HSPE1,FBXO11
HSPE1,FHIT
HSPE1,GBP2
HSPE1,GBP7
HSPE1,HLA-B
HSPE1,HSPD1
HSPE1,IKBKE
HSPE1,ILK
HSPE1,ITSN1
HSPE1,MARCKS
HSPE1,MDH2
HSPE1,METTL14
HSPE1,MIF
HSPE1,MPG
HSPE1,NDUFS3
HSPE1,NTAQ1
HSPE1,OPA3
HSPE1,PDIA3
HSPE1,PDIA4
HSPE1,PHYHIPL
HSPE1,PPIB
HSPE1,PTMA
HSPE1,PTMS
HSPE1,SELENOM
HSPE1,STRN3
HSPE1,SUMO2
HSPE1,SYDE1
HSPE1,TLE1
HSPE1,TNFRSF10D
HSPE1,TNFRSF14
HSPE1,TRAF6
HSPE1,UBC
HSPE1,VCAM1
HSPE1,VIRMA
HSPE1,ZHX1
HSPG2,ATF7IP
HSPG2,FBLN2
HSPG2,FBXO6
HSPG2,GFI1B
HSPG2,KIF7
HSPG2,PRPF40A
HSPG2,PYHIN1
HSPG2,VIRMA
HSPH1,ANLN
HSPH1,CEP104
HSPH1,CFL1
HSPH1,JUN
HSPH1,KIF14
HSPH1,LRRK2
HSPH1,METTL3
HSPH1,NF2
HSPH1,PRC1
HSPH1,Q59E89
HSPH1,Q96BE0
HSPH1,RELA
HSPH1,RPS6KA3
HSPH1,RTF1
HSPH1,SRC
HSPH1,VIRMA
HTATIP2,BRD2
HTATIP2,EHHADH
HTATIP2,FAM209A
HTATIP2,FITM2
HTATIP2,GET1
HTATIP2,HSD17B11
HTATIP2,JAGN1
HTATIP2,MTIF3
HTATIP2,NCOA5
HTATIP2,PITPNC1
HTATIP2,PLIN2
HTATIP2,RAB5A
HTATIP2,REEP4
HTATIP2,RETREG3
HTATIP2,SLC10A6
HTATIP2,TMEM115
HTATIP2,TMX2
HTATIP2,UBC
HTATSF1,CEP128
HTATSF1,METTL3
HTATSF1,PIP5K1A
HTATSF1,PYHIN1
HTATSF1,SNRPN
HTATSF1,ZNF512B
HTN1,MUC7
HTR1B,LOC51064
HTR1E,CFAP74
HTR2A,ARF6
HTR2A,HTR2C
HTR3A,HTR3C
HTR3A,HTR3D
HTR3A,HTR3E
HTR3C,ALG9
HTR3C,BPNT2
HTR3C,BRI3BP
HTR3C,C1GALT1C1
HTR3C,CHST12
HTR3C,LMF1
HTR3C,LRFN3
HTR3C,PIGM
HTR3C,POMT1
HTR3C,POMT2
HTR3C,SLC38A10
HTR3C,TMEM39A
HTR3E,ATP2A3
HTRA1,SP110
HTRA1,TMEM25
HTRA2,ANKLE2
HTRA2,ANKRD13D
HTRA2,ARNT2
HTRA2,BIRC6
HTRA2,CENPV
HTRA2,CPS1
HTRA2,CRYAA2
HTRA2,CSN2
HTRA2,CSNK2B
HTRA2,DIABLO
HTRA2,EARS2
HTRA2,ENKUR
HTRA2,GATD1
HTRA2,HAUS7
HTRA2,LONRF2
HTRA2,LSG1
HTRA2,MAEA
HTRA2,MAP3K5
HTRA2,MARCHF10
HTRA2,MPND
HTRA2,MRPL23
HTRA2,MRPL24
HTRA2,MRPL41
HTRA2,MRPL47
HTRA2,MRPS26
HTRA2,MRPS35
HTRA2,MYO19
HTRA2,NDUFA13
HTRA2,NDUFS3
HTRA2,NEUROD1
HTRA2,NT5C3A
HTRA2,NVL
HTRA2,OPA3
HTRA2,OTUD7B
HTRA2,PCMTD2
HTRA2,PHOX2A
HTRA2,PNMA2
HTRA2,POLR1D
HTRA2,POLR2A
HTRA2,POLR2L
HTRA2,POTEI
HTRA2,PPOX
HTRA2,PPP1R21
HTRA2,PSME3IP1
HTRA2,Q86V28
HTRA2,RBM11
HTRA2,RMND5A
HTRA2,RNASEH2A
HTRA2,RNPS1
HTRA2,RPL35A
HTRA2,SAMD3
HTRA2,SOCS4
HTRA2,SUGT1
HTRA2,TAMM41
HTRA2,TEN1
HTRA2,TNF
HTRA2,TNFRSF14
HTRA2,TNFSF15
HTRA2,TOMM70
HTRA2,USH1G
HTRA2,USP7
HTRA2,VPS16
HTRA2,VWA8
HTRA2,WDR26
HTRA2,WWP2
HTRA3,TMEM25
HTT,A8K3Q9
HTT,A8K878
HTT,ABHD17C
HTT,ACTR1B
HTT,AFG3L2
HTT,AGK
HTT,AHDC1
HTT,AKR1A1
HTT,ALDH1L2
HTT,ANKRD13D
HTT,ANKRD45
HTT,AP2A2
HTT,AP3M1
HTT,ARFGAP3
HTT,ARL16
HTT,ARMCX2
HTT,ARMCX5
HTT,ASPH
HTT,ATG4C
HTT,ATL1
HTT,ATP5PB
HTT,ATP5PO
HTT,ATP6AP1
HTT,B0QZE7
HTT,B7Z3E8
HTT,BBX
HTT,BPESC1
HTT,BRK1
HTT,C11ORF49
HTT,C12ORF74
HTT,C1D
HTT,C1QTNF3
HTT,C20ORF141
HTT,C22ORF39
HTT,CABCOCO1
HTT,CAMKK1
HTT,CAPN10
HTT,CBSL
HTT,CBWD3
HTT,CCDC126
HTT,CCDC7
HTT,CCDC9
HTT,CCIN
HTT,CCNE2
HTT,CDC42EP4
HTT,CDCA7
HTT,CDH13
HTT,CENPV
HTT,CLEC2B
HTT,CLRN3
HTT,CNOT10
HTT,CNOT7
HTT,COG8
HTT,COX6A1
HTT,CPSF3
HTT,CPT1B
HTT,CRELD2
HTT,CRYAA2
HTT,CSF2
HTT,CSRP3
HTT,CYC1
HTT,CYP3A5
HTT,DAXX
HTT,DBNL
HTT,DDX21
HTT,DENND2B
HTT,DIPK1A
HTT,DLST
HTT,DNAJA1
HTT,DPAGT1
HTT,DPYSL5
HTT,DUSP10
HTT,DYNC1H1
HTT,EEF1G
HTT,EEF2
HTT,EIF1AY
HTT,EIF2S3
HTT,ENKUR
HTT,ENTPD2
HTT,ENTPD5
HTT,ERCC6L
HTT,ERICH2
HTT,ETV4
HTT,FAM111B
HTT,FAM71F1
HTT,FAM78A
HTT,FANK1
HTT,FASTKD1
HTT,FBH1
HTT,FEM1B
HTT,FICD
HTT,FOXD4L6
HTT,FOXR1
HTT,FSBP
HTT,FZD4
HTT,GALNT4
HTT,GIMAP2
HTT,GLIPR1
HTT,GPC3
HTT,GPR141
HTT,GRIK2
HTT,H2AP
HTT,H2BC9
HTT,H3-5
HTT,H3C1
HTT,H3C10
HTT,H3C11
HTT,H3C12
HTT,H3C4
HTT,H3C6
HTT,H3C7
HTT,H3C8
HTT,HAUS7
HTT,HDAC10
HTT,HES4
HTT,HIRIP3
HTT,HK3
HTT,HLA-B
HTT,HMBS
HTT,HOXC4
HTT,HSPA1A
HTT,HYPK
HTT,IGFBP4
HTT,IPO4
HTT,IQSEC1
HTT,KCNMB2
HTT,KIAA0040
HTT,KIAA0408
HTT,KLF11
HTT,KMO
HTT,KRTAP10-7
HTT,KRTAP9-2
HTT,L3MBTL3
HTT,LANCL1
HTT,LDB1
HTT,LHX5
HTT,LIN28A
HTT,LINC00518
HTT,LLGL1
HTT,LOC401296
HTT,LONRF2
HTT,LPIN1
HTT,MAF1
HTT,MAGEA3
HTT,MAGEB18
HTT,MAGEE1
HTT,MAGEH1
HTT,MAP3K5
HTT,MGARP
HTT,MICAL2
HTT,MIPEP
HTT,MKL1
HTT,MNDA
HTT,MOG
HTT,MORC3
HTT,MPND
HTT,MPP5
HTT,MRPL13
HTT,MSH5
HTT,MSRB2
HTT,MTSS1
HTT,NACAD
HTT,NCLN
HTT,NDUFA13
HTT,NDUFS5
HTT,NEFL
HTT,NLRP1
HTT,NMES1
HTT,NPFF
HTT,NUDT4
HTT,ODF2L
HTT,OOSP2
HTT,OTOGL
HTT,P3H3
HTT,PACS1
HTT,PALM
HTT,PAQR7
HTT,PCDHGB1
HTT,PCSK4
HTT,PDE1A
HTT,PDK2
HTT,PELI1
HTT,PES1
HTT,PIWIL1
HTT,PLA2G1B
HTT,PLA2G4C
HTT,PLEC
HTT,PLXNA4
HTT,POC1A
HTT,PPA2
HTT,PPGB
HTT,PPP1R21
HTT,PRIM1
HTT,PRO0132
HTT,PRRC1
HTT,PSMB3
HTT,PSMB8
HTT,PTCH1
HTT,Q0VG73
HTT,Q7L8T7
HTT,Q86V28
HTT,Q8N779
HTT,Q96IQ6
HTT,RAPSN
HTT,RASL11A
HTT,RASSF5
HTT,RIMKLA
HTT,RIPPLY2
HTT,RNF112
HTT,RPL15
HTT,RPL19
HTT,RPL26L1
HTT,RPL27
HTT,RPL4
HTT,RPS12
HTT,RUFY4
HTT,RUSC1-AS1
HTT,SAMD3
HTT,SCAPER
HTT,SCFD1
HTT,SCLT1
HTT,SECISBP2
HTT,SERTAD1
HTT,SETD2
HTT,SF3B3
HTT,SIK3
HTT,SLC25A11
HTT,SLC25A3
HTT,SLC44A5
HTT,SMURF1
HTT,SNX2
HTT,SOCS4
HTT,SP6
HTT,SPANXC
HTT,SPCS3
HTT,SPIB
HTT,SPINK13
HTT,SPRED2
HTT,SRGAP3
HTT,SRRT
HTT,SSB
HTT,STRC
HTT,SUMF2
HTT,SYCE3
HTT,SYT15
HTT,SYT3
HTT,TALDO1
HTT,TCP10L
HTT,TEAD1
HTT,TEN1
HTT,TEX55
HTT,TGDS
HTT,TGFBR2
HTT,TGM2
HTT,TIGD1
HTT,TMA16
HTT,TMEM239
HTT,TMTC1
HTT,TNFRSF11B
HTT,TNFSF15
HTT,TOMM22
HTT,TUBB
HTT,TUBB6
HTT,TWIST2
HTT,UBE2H
HTT,UPF3A
HTT,VAT1L
HTT,VIL1
HTT,VIRMA
HTT,WDR91
HTT,WWP2
HTT,XRCC6
HTT,ZDHHC19
HTT,ZFP2
HTT,ZHX1-C8ORF76
HTT,ZKSCAN3
HTT,ZKSCAN8
HTT,ZNF138
HTT,ZNF180
HTT,ZNF2
HTT,ZNF286A
HTT,ZNF33B
HTT,ZNF366
HTT,ZNF641
HTT,ZNF655
HTT,ZNF697
HUS1,ALDOB
HUS1,C4ORF46
HUS1,CD200
HUS1,DCUN1D5
HUS1,FEN1
HUS1,GRIP1
HUS1,HPRT1
HUS1,NTAQ1
HUS1,PLAUR
HUS1,PSD
HUS1,RAD17
HUS1,RAD9A
HUS1,RHNO1
HUS1,SCN2B
HUS1,SDCBP
HUS1,UBC
HUS1,ZBTB14
HUS1B,AARSD1
HUS1B,FKBPL
HUS1B,Q9HAV2
HUS1B,RAD9A
HUWE1,AHNAK2
HUWE1,AKAP9
HUWE1,ANLN
HUWE1,ARHGAP36
HUWE1,ATM
HUWE1,C16ORF72
HUWE1,C18ORF21
HUWE1,CALR
HUWE1,CARMIL1
HUWE1,CDC20
HUWE1,CDC6
HUWE1,CDKN2A
HUWE1,CDYL2
HUWE1,CEP250
HUWE1,CLK2
HUWE1,CPT1A
HUWE1,CSNK2A2
HUWE1,CTNNB1
HUWE1,DDB1
HUWE1,DEPDC1B
HUWE1,DLST
HUWE1,DNAJA2
HUWE1,E9PFG1
HUWE1,EGFR
HUWE1,ELL
HUWE1,EYA3
HUWE1,EZH2
HUWE1,FAF2
HUWE1,FOXB1
HUWE1,FURIN
HUWE1,HSPA4
HUWE1,HSPA8
HUWE1,HSPB1
HUWE1,HTT
HUWE1,KCTD2
HUWE1,KIAA1191
HUWE1,KIF13A
HUWE1,KIF23
HUWE1,KLF16
HUWE1,LAPTM5
HUWE1,LSM14B
HUWE1,MAGEA1
HUWE1,MAGEA11
HUWE1,MAML1
HUWE1,MAP1LC3B
HUWE1,MCL1
HUWE1,MDM2
HUWE1,METTL14
HUWE1,METTL3
HUWE1,MFN2
HUWE1,MOK
HUWE1,MTMR7
HUWE1,MYC
HUWE1,MYH9
HUWE1,NCLN
HUWE1,NCOA4
HUWE1,NDUFA13
HUWE1,NDUFS5
HUWE1,NEK7
HUWE1,NNT
HUWE1,OGT
HUWE1,PCNA
HUWE1,PREX2
HUWE1,PRKCB
HUWE1,PRKCI
HUWE1,PRSS1
HUWE1,PSMD14
HUWE1,PTP4A3
HUWE1,PTPRM
HUWE1,PYHIN1
HUWE1,RAC1
HUWE1,RAD51D
HUWE1,RBBP7
HUWE1,RBM10
HUWE1,RNF11
HUWE1,SFXN3
HUWE1,SHOC2
HUWE1,SLC25A19
HUWE1,SMAD2
HUWE1,SMAD9
HUWE1,SSR1
HUWE1,STAU1
HUWE1,TEAD2
HUWE1,TNS2
HUWE1,TNS3
HUWE1,TP53
HUWE1,TPTE2
HUWE1,TRIM28
HUWE1,UBC
HUWE1,UBE2D2
HUWE1,UBE2D3
HUWE1,UBE2E3
HUWE1,UBE2L3
HUWE1,UBL4A
HUWE1,UQCRC2
HUWE1,USP49
HUWE1,USP50
HUWE1,USP7
HUWE1,USP9X
HUWE1,UTP23
HUWE1,VAMP2
HUWE1,VCP
HUWE1,VCPIP1
HUWE1,VIRMA
HUWE1,WDR91
HUWE1,WIPI2
HUWE1,ZBTB17
HVCN1,MUCL1
HVCN1,OXLD1
HYAL2,APP
HYAL2,ATXN10
HYAL2,CYSRT1
HYAL2,DPEP2
HYAL2,FHL3
HYAL2,GFAP
HYAL2,HTT
HYAL2,KRT31
HYAL2,KRT34
HYAL2,KRTAP1-1
HYAL2,KRTAP10-3
HYAL2,KRTAP3-2
HYAL2,KRTAP6-2
HYAL2,KRTAP6-3
HYAL2,NOS3
HYAL2,PELI2
HYAL2,PON2
HYAL2,PTPRK
HYAL2,TAZ
HYI,GPANK1
HYI,INCA1
HYI,KRT3
HYKK,FLJ13057
HYKK,LAGE3
I3L4S8,USP50
IARS1,FOXI2
IARS1,FOXL1
IARS1,FOXL2
IARS1,FOXQ1
IARS1,KIF14
IARS2,CHMP4C
IARS2,CHORDC1
IARS2,FOXM1
IARS2,FOXS1
IARS2,HLA-B
IARS2,HSCB
IARS2,HSPB1
IARS2,HTRA2
IARS2,IMMP1L
IARS2,IMMP2L
IARS2,KIF14
IARS2,KLC4
IARS2,OPA3
IARS2,PARD6B
IARS2,POC5
IARS2,RAF1
IARS2,RNASEH2A
IARS2,TMEM25
IARS2,UBC
IARS2,UGGT1
IARS2,WDR62
IBA57,ECHDC2
IBA57,NIT1
IBSP,FAM9B
IBSP,FXYD3
IBTK,CEP128
IBTK,KIF14
IBTK,RPGRIP1L
IBTK,TCTE1
ICA1,CCDC28A
ICA1,CNTF
ICA1,EXOC5
ICA1,ING5
ICA1,KRT33B
ICA1,MBD3
ICA1,MKKS
ICA1,NFKB1
ICA1,PICK1
ICA1,RAB2A
ICA1,RAB2B
ICA1,SHANK3
ICA1,SPRED1
ICA1,STK16
ICA1,TSC1
ICA1L,GCC1
ICA1L,GRIN2C
ICA1L,HGS
ICA1L,HRAS
ICA1L,JPH3
ICA1L,KLF11
ICA1L,KRT27
ICA1L,Q9Y649
ICAM1,B2RAL6
ICAM1,CYSRT1
ICAM1,NAT1
ICAM1,PELO
ICAM1,UBQLN2
ICAM1,VIRMA
ICAM2,ARL6IP5
ICAM2,ATP13A2
ICAM2,BSCL2
ICAM2,C1QL1
ICAM2,DAGLB
ICAM2,HBD
ICAM2,LRFN1
ICAM2,RTN2
ICAM2,TNFSF9
ICAM2,YIF1B
ICAM3,BRICD5
ICAM3,CLDN19
ICAM3,CLDN4
ICAM3,EDDM3B
ICAM3,MSN
ICAM3,NINJ2
ICAM3,SEC22A
ICAM3,SFTPC
ICAM3,SMCO4
ICAM3,SMIM1
ICAM3,TSPO
ICAM3,ZBTB16
ICAM4,CYSRT1
ICAM4,KRT34
ICAM4,MTUS2
ICAM4,NBPF19
ICAM4,NOTCH2NLA
ICAM4,NOTCH2NLC
ICE2,MUC5B
ICMT,APEX1
ICMT,ARL13B
ICMT,ELK1
ICMT,JAGN1
ICMT,KCNJ6
ICMT,MUC1
ICMT,PDZK1IP1
ICMT,PRKCB
ICMT,RNF19B
ICMT,TRIM32
ICOSLG,ICOS
ID1,APPL1
ID1,ASCL3
ID1,CASK
ID1,CCDC9
ID1,CHAT
ID1,CHD1L
ID1,COL12A1
ID1,COPB1
ID1,DPF2
ID1,ERP44
ID1,GSN
ID1,IKBKG
ID1,MPP1
ID1,MSGN1
ID1,MYOD1
ID1,POT1
ID1,PSMD4
ID1,Q9Y649
ID1,SPRED1
ID1,STXBP1
ID1,TCF12
ID1,TCF4
ID1,THOC6
ID1,TXNL4A
ID1,USP15
ID1,ZC3H13
ID2,ASCL4
ID2,C22ORF39
ID2,CDK2
ID2,ENKD1
ID2,FNDC11
ID2,FRS3
ID2,HLA-A
ID2,HTRA2
ID2,HTT
ID2,KAT5
ID2,MSGN1
ID2,MYOD1
ID2,NR0B2
ID2,PPIA
ID2,PPIB
ID2,PRKCA
ID2,PRMT6
ID2,Q9P078
ID2,RB1
ID2,RBM48
ID2,SETDB1
ID2,SUV39H2
ID2,TCF12
ID2,TCF4
ID2,TCHP
ID2,UBC
ID2,YWHAG
ID3,BOLA2
ID3,BOLA2B
ID3,C22ORF39
ID3,CREB5
ID3,DMWD
ID3,E2F4
ID3,FAM74A1
ID3,GUCD1
ID3,IKBKG
ID3,KAT5
ID3,KRTAP26-1
ID3,LMO4
ID3,MSGN1
ID3,PRDM14
ID3,SAP30
ID3,SDCBP
ID3,SPRED1
ID3,TCF12
ID3,TCF4
ID3,UBC
IDE,ADCK5
IDE,ATP5F1A
IDE,C15ORF48
IDE,CCL3
IDE,CCL4
IDE,CHCHD1
IDE,CISD3
IDE,COQ10A
IDE,COQ7
IDE,DOHH
IDE,ECI2
IDE,GCG
IDE,HOXC9
IDE,HYLS1
IDE,IAPP
IDE,IGF2
IDE,IKBKG
IDE,INS
IDE,JUN
IDE,LYRM1
IDE,LYRM4
IDE,MTMR14
IDE,MTRES1
IDE,NES
IDE,NIT1
IDE,NMES1
IDE,NPPA
IDE,NPPB
IDE,OPA3
IDE,P0DOX5
IDE,P0DOX7
IDE,PPM1K
IDE,PREPL
IDE,PTEN
IDE,Q6GMX0
IDE,SIRT4
IDE,SPATA20
IDE,SPRYD4
IDE,SUGCT
IDE,TGFA
IDE,XPNPEP3
IDH1,DLST
IDH1,NEK7
IDH1,PECAM1
IDH1,SERPINH1
IDH2,CNBP
IDH2,CRNN
IDH2,ERP44
IDH2,KCMF1
IDH2,KDM4C
IDH2,KDM4D
IDH2,KIF14
IDH2,PA2G4
IDH2,SND1
IDH3A,DMWD
IDH3A,IDH3G
IDH3A,KDM3B
IDH3A,KIF14
IDH3A,RDH13
IDH3B,ATXN2
IDH3B,CNTRL
IDH3B,DBT
IDH3B,GDF3
IDH3B,IDH3A
IDH3B,IDH3G
IDH3B,PHLDA3
IDH3B,RPGRIP1L
IDH3B,TCTN3
IDI1,STYXL1
IDI1,UBC
IDI1,VWA8
IDI1,ZNF655
IDI2,FMC1
IDI2,LDB1
IDI2,TRIM27
IDO1,DDX24
IDS,AP3M1
IDS,B3GLCT
IDS,ERGIC2
IDS,GALNT18
IDS,KLHL15
IDS,MANEAL
IDS,NDST1
IDS,NDST2
IDS,P3H4
IDS,PPT2
IDS,ST3GAL4
IDS,SUMF1
IDS,TCTN1
IDS,TUBB8
IDS,XYLT2
IER2,NSMCE4A
IER2,ZBTB40
IER3,APP
IER3,CAMLG
IER3,CISD2
IER3,PRNP
IER3,SLC13A4
IER3,TMBIM6
IER3,TMX2
IER3IP1,AIG1
IER3IP1,ANKRD34A
IER3IP1,C19ORF18
